Filename,Component,Height,Width
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,27,15
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,214,87
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,21,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,21,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,21,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,21,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,19,40
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,20,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,20,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,20,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,20,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,14,28
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,14,28
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,14,28
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,27,17
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,27,17
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,23,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,23,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,3,100,86
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,44,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,17,28
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,61,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,25,13
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,25,13
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,25,13
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,25,13
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,25,13
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,26,13
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,27,12
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,26,14
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,23,39
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,20,39
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,20,37
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,61,23
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,37,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,40,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,29,17
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,29,17
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,29,17
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,36,37
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,36,37
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,40,40
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,40,40
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,59,63
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,119,122
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,37,39
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,37,39
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,37,39
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,73,77
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,55,56
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,60,57
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,36,35
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,40,38
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,40,38
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,142,224
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,20,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,20,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,22,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,42,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,21,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,16,29
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,170,103
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,23,40
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,43,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,43,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,43,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,29,14
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,40,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,19,39
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,61,23
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,41,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,41,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,29,17
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,29,17
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,28,15
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,26,26
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,26,26
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,28,26
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,26,25
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,26,25
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,26,24
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,31,16
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,27,29
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,27,27
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,28,25
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,29,26
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,25,28
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,14,27
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,38,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,40,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,40,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,40,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,40,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,40,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,40,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,40,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,40,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,21,40
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,21,40
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,21,40
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,21,40
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,21,42
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,21,42
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,25,58
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,25,58
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,25,58
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,71,98
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,40,68
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,27,13
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,27,13
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,27,13
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,27,13
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,39,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,39,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,46,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,41,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,40,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,40,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,40,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,40,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,40,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,40,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,40,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,110,48
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,110,45
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,297,43
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,21,40
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,21,40
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,21,40
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,14,26
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,15,27
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,15,27
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,112,114
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,20,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,40,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,40,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,41,18
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,41,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,20,39
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,41,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,39,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,21,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,3,59,68
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,57,116
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,41,72
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,22,40
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,3,113,100
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,26,13
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,38,18
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,38,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,28,14
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,29,16
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,29,16
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,29,16
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,29,16
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,29,16
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,29,16
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,29,16
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,59,23
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,59,23
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,16,26
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,16,26
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,16,26
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,21,39
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,18,39
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,19,37
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,20,38
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,41,36
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,40,43
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,58,60
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,75,76
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,20,40
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,36,38
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,38,39
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,134,160
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,41,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,50,24
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,21,40
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,22,40
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,21,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,19,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,42,70
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,117,363
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,114,494
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,40,18
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,40,18
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,15,28
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,19,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,19,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,40,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,40,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,40,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,40,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,40,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,40,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,20,39
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,20,39
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,42,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,20,39
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,20,39
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,22,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,42,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,42,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,23,42
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,20,39
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,22,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,42,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,42,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,23,42
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,23,42
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,42,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,42,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,22,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,20,39
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,20,39
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,22,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,42,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,42,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,23,42
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,21,42
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,22,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,42,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,42,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,23,42
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,247,43
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,247,43
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,247,43
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,3,80,77
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,28,14
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,22,46
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,75,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,75,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,75,40
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,40,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,40,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,40,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,40,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,189,198
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,41,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,1,41,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,41,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,22,42
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,22,42
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,22,42
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,22,42
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,22,42
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,43,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,43,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,42,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,42,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,59,69
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,59,69
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,59,69
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,59,69
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,59,69
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,59,69
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,43,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,43,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,43,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,43,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,43,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,43,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,18
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,40,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,42,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,43,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,43,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,43,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,42,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,42,20
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,44,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,44,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,80,81
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,42,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,247,43
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,3,63,71
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,42,21
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,0,41,19
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,477,72
../../DATASET/WACV_PCB/yolo_training/train/Arty_Bottom.txt,4,48,45
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,4,438,404
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,0,39,73
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,4,40,79
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,4,81,41
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,4,80,41
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,4,291,319
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,0,72,130
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,0,69,130
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,1,33,73
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,0,77,178
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,3,287,191
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,0,81,47
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,4,70,133
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,4,198,118
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,4,110,268
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,4,440,413
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,1,206,99
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,2,210,231
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,4,45,87
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,0,39,83
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,4,40,78
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,4,140,148
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,3,144,141
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,1,137,74
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,3,205,285
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,1,46,83
../../DATASET/WACV_PCB/yolo_training/train/ZTurn.txt,0,38,83
